x1,y1,x2,y2,x3,y3,u,v,w
0.85226867,0.14570493,0.55620108,0.25490830,-0.10213486,0.23892823,0.65185324,-0.00936671,0.04776092
-0.89609406,-0.81216769,-0.56774551,-0.09766020,0.43219704,-0.13527349,-0.82906747,0.37649736,0.30748880
0.16641956,-0.71131006,-0.28668617,0.30775504,0.48102573,-0.34097775,-0.04289595,0.23492650,0.41763143
-0.61687465,0.71979730,-0.98535507,0.98967728,-0.14377652,-0.88902534,-0.34815966,0.35436042,-0.08746070
-0.43405912,-0.43445563,0.77098828,0.05385799,-0.44831204,-0.22085609,-0.17002646,0.40004911,0.12188422
-0.80182228,-0.92739493,-0.37163718,-0.56316672,0.45832326,0.12794975,-0.88169650,0.14016590,0.05579734
0.90382375,-0.32038785,-0.77133743,0.59047660,0.17633316,0.52886687,0.42492475,0.18292872,0.08066863
0.51832676,-0.92225034,-0.13669693,0.46089119,-0.45292954,0.91037389,0.19456697,0.06807334,0.00777637
0.12540454,-0.16153377,-0.38825317,0.68501704,-0.12782447,0.54598150,0.17097125,-0.07048552,0.31443415
-0.91054597,-0.87213000,0.03430553,0.65462884,0.70305791,-0.47673037,-0.07561612,0.95213626,0.37945821
-0.04535325,0.81741569,-0.99877166,-0.38402767,-0.48586923,-0.87943701,-0.67419890,0.42271569,0.21840517
-0.87428907,0.24969947,0.18488828,-0.98692252,-0.28487638,-0.70485025,-0.69088827,0.33911044,0.08237205
-0.14676284,0.54678566,-0.98135062,-0.17842542,-0.84007726,-0.97754742,-0.77759918,0.21909834,0.13634097
-0.67161844,-0.50552979,-0.09589900,0.26682985,0.63993916,0.53982719,0.05007545,0.14809091,0.07668555
0.74398530,-0.83195584,-0.42766404,-0.87271972,-0.80053281,-0.36424401,-0.57744540,0.26440950,0.16981604
0.57699733,0.69088914,-0.64643640,-0.69154607,0.09455286,0.79605138,0.26284979,0.47837800,0.15382287
-0.66356381,0.45518090,-0.68443763,-0.42940008,0.05443963,0.55005161,-0.23901623,0.17672083,0.34706307
0.73966523,0.50109912,-0.38266155,-0.99204168,0.57668537,-0.45618819,0.07628678,0.44084716,0.07816754
-0.18471710,-0.03025032,-0.89954460,0.57437478,0.97733695,-0.12414708,0.15179730,0.33647472,-0.09098136
-0.13262596,0.29551725,-0.28311416,0.33778791,0.81421488,0.07390008,0.40590321,-0.06829532,0.12432099
-0.20598751,0.15060934,-0.90326127,-0.72282400,0.16661007,0.66380150,-0.04467350,0.05972353,0.01282183
0.30649976,0.04448794,-0.23055479,0.49196945,0.45904610,0.98537756,0.64716268,0.31498841,0.48023342
0.04392345,-0.90825656,-0.41153180,-0.87062788,0.73035142,0.43510630,-0.31328991,0.28068375,0.17502531
-0.46771260,0.21469979,0.61284578,0.95587467,0.04686937,0.80027960,0.71032092,0.06143816,0.19048669
-0.95420271,0.19036236,-0.16926089,0.43775479,0.70313621,-0.58224922,-0.06570769,0.60933193,0.42453878
-0.54987118,-0.96422004,0.11750999,-0.57856579,0.78560607,-0.11806288,-0.33298947,-0.03584201,-0.10230806
-0.68629815,-0.04717177,0.12091541,-0.08242881,0.48842940,-0.28066295,-0.19541859,0.12898832,0.00319097
0.34537025,0.18814223,0.55275034,-0.26498674,-0.40858510,-0.33792614,0.00264600,0.22929004,0.56094410
-0.81932373,-0.60349503,0.34607508,-0.26881857,0.64519034,0.30193160,-0.07728763,0.33179585,0.02443726
0.67104213,-0.04401398,0.26993260,-0.86062913,-0.78906827,0.32026177,-0.12343570,0.62159932,0.32053462
0.64441424,-0.93102391,0.01597102,-0.10626623,0.90959363,-0.67425976,0.01974105,0.24220615,0.19251012
0.32854270,0.75657042,0.93356920,-0.30961496,0.16673290,0.87545730,0.69751321,0.15301420,-0.13875448
-0.69480810,-0.85580039,-0.26389673,0.28255203,0.06066663,0.87658224,-0.37112979,0.09354771,0.01219504
-0.08778608,0.49685372,0.87311789,-0.23280161,0.49516433,-0.41172107,0.33519922,0.15593606,0.40206730
0.46064608,-0.96500889,-0.21215814,-0.12708067,-0.11319291,0.81798198,-0.14311746,0.44610435,0.29365918
-0.51473952,0.92860609,-0.37405432,-0.83381396,0.92838165,0.90645892,0.44392017,1.40054115,0.59911983
-0.99619219,-0.59397071,0.46923751,-0.88004408,0.62184057,-0.80971944,-0.76953792,0.14363883,-0.07845923
0.85728424,0.08993064,-0.61465280,-0.08665544,0.09220620,0.50048419,0.14868217,0.32034511,0.19876313
0.10128574,-0.81098674,0.28962216,-0.75964540,0.97420320,0.77234888,0.32929917,0.32156799,-0.08700921
-0.18574787,0.37979982,-0.53073354,-0.60043342,-0.08741617,0.62906206,-0.19295819,0.05268936,-0.09351269
-0.40300520,-0.95372682,-0.83139386,0.60577397,0.14702417,0.75199705,-0.17857689,0.72522678,0.30777628
-0.26578205,-0.67720741,-0.46542530,-0.74387283,0.33386281,0.65848758,-0.54330961,0.03674889,0.15496878
0.31211847,0.63065593,-0.77771291,0.51714029,0.93958133,-0.44631254,0.23032154,0.45499658,0.31358740
0.03131314,-0.81776493,-0.18741705,0.22374496,0.11188099,0.33449928,0.07596526,0.26213586,0.40779494
0.14340891,-0.48046362,0.88661300,-0.39513621,0.25695506,-0.25294838,0.04769806,0.08699462,0.19342731
-0.09912657,-0.20056003,0.54507599,-0.60088710,-0.12736625,0.62174143,0.17156713,0.17478976,0.31959550
-0.75238252,-0.90910445,0.37666700,0.71688638,-0.23883526,-0.25145286,-0.41001955,0.01819367,0.09807004
-0.38642843,0.45950215,0.93204676,-0.16666076,0.15773165,0.37518689,0.51119783,0.25066992,0.01456965
0.07190502,-0.20259038,-0.73848440,-0.56589630,-0.96812763,-0.68088021,-0.94741641,-0.01899141,0.10794057
-0.90064783,0.40239743,0.01544710,-0.62455899,0.95857021,-0.53075088,-0.32735464,0.68372485,0.12108235
-0.24952250,0.59425849,-0.42189868,-0.56653085,0.94668999,0.90169804,0.36957881,0.49572438,0.16281968
0.96466109,-0.46539290,-0.60642691,0.51709571,0.81006900,0.52388663,0.53210621,0.80278412,0.36103529
-0.82701181,0.64816561,0.74890255,0.16095524,-0.96258351,0.97511708,0.27630779,0.00166160,0.10274084
-0.96407623,-0.08901266,0.99101314,-0.11951065,0.45394817,0.92976461,0.51849420,1.06926292,0.43288752
-0.04522865,-0.03150671,0.26191538,0.29042095,0.09912142,-0.92982106,-0.18135794,0.18107426,0.26722637
0.65841848,-0.99154496,-0.88634794,-0.45913514,-0.86545796,-0.99397588,-1.18388490,0.52885408,0.40695301
0.98676573,0.87686577,-0.60004374,-0.03742946,0.64935712,0.32581263,0.54785237,0.09983599,0.05203886
-0.21122180,0.18127641,-0.40276098,0.19323006,0.32092988,0.82928885,0.29098128,0.06231639,0.21753258
-0.63173251,-0.64991797,-0.00341413,0.49246549,-0.66388880,0.54456127,-0.33344132,0.71206665,0.52388061
0.31967814,-0.95412631,-0.19271027,0.06986624,0.30695751,-0.65618757,-0.38297872,-0.03034665,0.18829976
0.06960020,-0.91016066,0.73299299,0.38441921,-0.95201329,-0.86997411,-0.59519721,0.57093549,0.37885210
-0.13836681,0.20646616,-0.70924316,-0.64578888,-0.98061975,0.45003869,-0.59951534,0.27240384,0.38213195
-0.83442555,-0.89059605,-0.70887813,0.65988789,0.87342785,-0.48882913,-0.57950232,1.24263474,0.55756294
-0.31122474,-0.31068698,0.97306630,-0.01291634,0.01594253,-0.46248804,0.16440695,-0.00585561,0.07309640
0.58462406,-0.23862812,-0.79961882,-0.66377733,0.35473927,-0.36545961,-0.21319401,-0.04024092,0.02704460
-0.67518204,-0.39375847,-0.08800045,-0.97168670,0.65660117,0.42823790,-0.36609512,0.56157863,0.36680945
-0.44390206,-0.67790294,-0.61849413,0.11973417,-0.38197422,-0.86881990,-0.88493882,-0.08544844,0.04217502
0.44787322,0.74185230,-0.34980565,0.15012164,0.68777804,0.84744746,1.12284706,-0.10568692,0.22668268
-0.34153115,-0.66336624,-0.80250819,-0.08960601,-0.69171128,-0.99953113,-1.15429697,0.14510098,0.29784560
0.72209256,0.80969659,0.55515625,0.51929275,-0.55304537,-0.20436047,0.59285194,0.07522293,0.06957205
-0.55202202,0.49051189,-0.80979248,-0.44201719,0.10255588,-0.63533271,-0.64884729,0.36871239,0.34123155
-0.19448315,0.81084614,-0.16447995,-0.85848947,0.06724141,-0.10778571,-0.06066485,0.17185797,0.16547355
0.84738096,-0.94231183,-0.74056129,-0.77447310,-0.35447368,0.34336638,-0.53496497,1.05369905,0.48165046
0.20127471,0.74409799,0.88922389,-0.66519985,-0.49744110,0.86854444,0.46940474,0.62819481,0.07678161
0.85558603,0.42510484,-0.88195692,0.24109674,-0.39962854,-0.32566828,0.02125124,0.45964493,0.30193708
-0.91413786,0.65415221,0.85826314,0.63620426,-0.80148907,0.16979927,0.03680249,0.45088769,0.26030280
-0.89588925,0.99417230,0.21534476,-0.00138532,0.80762604,0.71302395,0.60863887,0.66066906,0.24252705
-0.25432018,-0.54723361,-0.35443025,0.85613784,-0.93150446,0.25958150,-0.12304428,0.52148716,0.47011610
0.30958251,0.42773528,0.84642144,-0.93056746,-0.61757693,-0.28247423,-0.04563935,0.64801447,0.50209934
0.62212111,-0.58329403,0.31844832,-0.54135798,-0.15753364,0.73207229,0.18509734,0.08918115,0.10238102
-0.31639669,0.30243997,-0.73340224,0.91519483,-0.09495455,-0.42534155,-0.20017787,0.14252168,0.06763695
0.62802256,0.27269699,0.94538091,0.17920499,0.37577768,-0.22021315,0.71817291,0.00665570,0.33998107
-0.03748074,-0.02753741,0.94281034,-0.77092285,0.84162718,0.57426824,0.42422403,0.80427818,0.61670115
0.38328129,0.45126320,0.74128158,0.21745615,-0.19242824,0.23181406,0.79131558,0.31338183,0.15889461
0.20708222,0.20707179,0.48245637,0.23927698,0.48639804,0.48724381,0.60663075,0.04173933,0.35355402
-0.93025418,-0.23126882,0.23483148,-0.08233293,-0.31494130,0.22052402,-0.45136949,0.34260668,0.38149326
-0.14559617,-0.78193350,-0.07604800,-0.34995562,0.83912384,0.20518728,-0.06188343,0.15742081,0.48492665
0.50271196,0.06701349,-0.17211862,-0.37098501,0.26460035,-0.61128834,-0.14262485,0.16564491,0.25279766
-0.90279915,-0.13247880,-0.65431286,0.31316795,-0.91985835,-0.08716605,-0.85322787,0.03698329,0.07413705
0.96484288,0.62157109,0.82371080,-0.26741273,0.55282105,-0.23478948,0.79090699,0.12478643,0.28395050
-0.48407081,0.18161747,0.12596487,-0.70920600,0.02357813,-0.12909051,-0.36329384,0.19332716,0.23683011
-0.00378711,-0.67892594,0.64767048,-0.23641876,-0.77669422,0.48816224,-0.13012850,0.63118867,0.29525408
0.78524119,0.97163150,-0.20968724,-0.42624797,-0.74961229,-0.57721187,-0.12554223,0.41356177,0.21653502
-0.36356400,-0.15342342,0.97815178,-0.03058547,0.40908565,-0.76747747,-0.00491591,0.39191635,0.32906772
-0.51398861,0.34258007,0.82048701,-0.42019634,-0.24211831,-0.48135788,-0.32991516,0.39787110,0.40447948
0.37663177,-0.87664772,0.93098062,0.84358311,0.29166047,0.32672011,0.49688518,0.29097241,0.14762781
-0.75621683,-0.90807977,-0.83842361,0.47722950,-0.18570227,0.60838361,-0.48863321,0.47625096,0.32443620
-0.09507953,-0.62927650,0.97400023,-0.57181409,-0.67388742,0.46087255,-0.12591966,0.48951102,0.39096524
-0.95218639,-0.90987432,0.95376267,-0.71780288,0.58796500,0.64696628,-0.11492060,1.53433889,0.52525487
-0.89678335,0.98752015,-0.25128263,-0.38998055,-0.56946527,-0.05731139,-0.27836687,0.13852034,0.05742205
-0.82432599,-0.57154703,0.25760144,-0.96322200,0.78070915,0.27984647,-0.32629979,0.60459498,0.40837399
-0.99820673,-0.48667917,-0.79772261,-0.49699448,-0.67628561,-0.25622395,-1.22543033,0.09857475,0.31785694
-0.69673147,0.10686710,-0.81695966,-0.44182800,0.21878487,0.66279591,-0.29553603,0.23679965,0.16902390
-0.92319311,0.63938523,-0.16895724,-0.39126073,0.06323936,0.55492976,-0.06339843,0.50448220,0.59603202
0.05105682,0.23623994,0.02501530,0.54910795,0.53560214,0.22777795,0.44673480,0.12037384,0.40872234
0.49007564,0.35833348,0.23527363,0.41845425,0.00414887,-0.69773578,0.18972223,0.15517219,0.21042818
-0.97494378,-0.24365432,0.02831569,-0.04942489,0.20668807,-0.43202898,-0.48921141,0.20334387,0.21924177
-0.50646517,-0.02741407,-0.60126413,-0.83199468,-0.45191046,-0.61667116,-1.30547018,0.03974189,-0.11052599
-0.72852647,-0.70999279,-0.74465776,0.86645808,-0.78940413,0.42683906,-0.63045180,0.04876044,0.03882442
0.09922763,0.71697995,0.38148507,-0.05069734,0.15220572,0.45228450,0.47901830,0.04179821,0.10406768
-0.42113059,-0.94364550,0.23869729,0.92944965,0.88859385,0.48660363,0.47308265,0.90454105,0.18489634
0.38770320,0.90225056,0.35581012,-0.11584061,0.89914395,0.18079295,0.80725121,0.35448589,0.43573526
-0.18663251,-0.16378710,-0.13969586,-0.65484031,0.07307220,0.71107515,-0.10624776,0.12112089,-0.11441706
0.14491615,-0.53167397,0.42336431,-0.22381248,-0.84764823,-0.79310952,-0.57667807,-0.05591314,0.20972936
0.22509534,0.11219630,-0.21345889,0.85665929,0.84857003,-0.52396465,0.50186754,0.14013187,-0.08762533
0.72203781,0.06190940,-0.52213919,-0.35336001,-0.53290398,0.61925141,-0.16237861,0.56750018,0.39555015
0.01013294,0.80417919,-0.76109013,-0.03595569,0.33931520,-0.35766946,-0.00913000,0.61292193,0.39983067
0.14710845,-0.83952544,0.69555864,-0.99642382,0.69950587,0.50513488,0.04413926,0.41886229,0.35699874
-0.23051772,0.34340828,-0.26473973,-0.46325613,-0.56766830,0.28534816,-0.15293322,0.01914098,0.42644539
0.92303168,-0.36056840,-0.94515522,-0.33714191,-0.09412738,0.41178810,-0.17819339,0.57767322,0.21401920
-0.78773084,-0.72419074,-0.99911827,0.33862002,0.85684810,-0.11148653,-0.26095639,0.94397764,0.53471303
-0.90304668,0.22820193,0.26909619,-0.02264059,0.46241803,-0.29238341,-0.06501038,0.37933642,0.10861222
-0.93769333,0.52842933,0.17368469,-0.58817396,-0.60089503,-0.98395383,-0.89390313,0.85031925,0.43464263
-0.22298401,0.33477884,0.96771668,0.82355404,-0.48402638,0.69969039,0.66584331,0.23325431,0.16933473
-0.55711858,-0.66862823,-0.27979104,-0.14088036,0.78964437,-0.81089855,-0.67375349,0.54508605,0.42736747
0.83704291,0.58886006,-0.54798768,0.93270607,0.60410922,0.69484131,0.97684546,0.03327865,-0.06231701
-0.71939423,0.82288327,0.75081302,0.81707809,0.32138155,-0.93034580,0.40877790,1.43486514,0.47750436
0.02780116,0.39173621,-0.97608383,0.76635645,-0.92497412,0.95775840,0.36843648,0.30200823,0.11919389
0.27629387,-0.18803723,0.16881258,0.68615704,-0.25285936,-0.36643661,0.12900424,0.00292808,0.32087468
0.89924918,0.99890768,0.51077015,0.76835852,0.94238646,-0.76500229,1.17461741,0.44884922,0.31646096
-0.60009562,0.96101888,0.92549082,-0.16584503,0.14361148,0.00956998,0.34287082,0.33980903,-0.01592392
-0.24850754,-0.08020996,0.19804011,-0.69980837,-0.20527258,-0.69568804,-0.63307837,0.07207849,0.17692191
0.16064833,-0.59369672,0.73521289,-0.24265227,-0.99377590,0.87956656,0.02373614,0.55475890,0.24935720
-0.56974776,-0.31962450,-0.48321243,0.47167613,-0.90238419,0.00260632,-0.75137382,0.15334103,0.51783262
0.43999951,0.03293596,0.12426940,0.64255780,0.05647990,0.29788985,0.53895357,0.19379557,0.18569681
0.38035288,-0.99009197,0.12181010,0.21966379,-0.32234737,0.44837137,-0.01197776,0.27701400,0.19929094
-0.00198224,-0.21489221,-0.91105441,0.10459571,-0.97201527,-0.70937713,-0.92614797,0.24149762,0.58473003
0.94619536,-0.71873997,0.43557830,-0.37085255,-0.01466294,0.94090233,0.40718194,0.34103418,0.12163164
0.67314041,-0.84387272,0.24950755,0.77577592,-0.75584138,0.76363658,0.45798637,0.59038647,0.37100128
-0.13862158,-0.04047118,0.24807629,0.23034525,-0.14343985,0.99392781,0.45671053,0.26826831,0.19190904
-0.94869934,-0.30392855,-0.45434495,-0.16706483,-0.37149427,-0.66541163,-0.95785804,0.26247820,0.48397883
-0.71552782,-0.55270236,0.72359507,0.92638864,0.50549168,0.97786868,0.66314968,0.10568007,0.23200012
-0.25906187,0.45421284,0.90293388,-0.54544691,-0.17681074,-0.07315222,0.11768031,0.48974535,0.22857288
-0.69769101,0.16353233,-0.74636507,-0.17894458,0.25471488,-0.06369629,-0.45072780,0.16423492,0.27885620
0.54116524,-0.00189712,0.13268932,0.66028922,0.25663990,0.14320095,0.54598660,0.07174906,0.15714664
0.81750950,-0.65478949,-0.12120250,-0.38949757,-0.39209156,-0.96245319,-0.72039352,0.21153743,0.35250181
-0.03357876,-0.81345796,-0.03616739,0.12155199,-0.08520231,-0.14841367,-0.35862475,-0.14121092,-0.06245217
-0.72701095,-0.47519172,-0.32537110,0.73597451,-0.82922424,0.07980863,-0.37319392,0.14965465,0.04568590
-0.30854467,0.79516440,-0.03049762,0.92853044,-0.22168603,-0.77138679,0.12357986,0.20354420,0.17647294
-0.91810174,0.51100084,0.39856218,-0.12526277,-0.17653154,-0.36482053,-0.29079306,0.27081475,0.27296069
0.19904096,0.15962071,0.88528852,-0.95149822,0.27008741,0.01149578,0.15673831,-0.05222587,0.01426373
-0.61985887,0.13142907,-0.92538622,-0.83961934,0.91145691,-0.98989124,-0.72545444,0.90378384,0.42176856
-0.12521583,0.71248746,0.80147246,-0.01729356,0.37050121,0.02478315,0.48957478,0.06944640,0.31636926
0.67988735,-0.38565556,0.51999261,0.20179562,0.76171229,0.74010376,0.73422979,0.18760342,0.16064171
0.69251902,-0.15652394,-0.54482476,-0.67935307,0.54277350,0.73701489,0.09125029,0.56208176,0.35849414
0.73955287,0.23534822,0.97600073,-0.13987687,0.33901571,0.78279356,0.91462101,0.11060059,-0.03625469
-0.49609184,0.22857634,-0.39257917,0.84513693,0.60189640,0.43769703,0.36617708,0.30528146,0.44889386
-0.69106042,0.62951865,0.32663546,0.04356984,0.43284106,-0.63991576,0.01823115,0.42004430,0.12803444
-0.18647233,0.89437587,-0.79923221,0.07766858,0.27607311,0.53797833,0.17719550,0.26676671,0.33230029
0.46950242,-0.07003854,-0.47465301,0.51435607,-0.34078951,0.80833697,0.40990173,0.05159106,0.20687050
-0.39381714,-0.76975829,-0.90893097,-0.22864740,0.72972059,-0.05686377,-0.52366636,0.43991677,0.40025784
-0.22895382,-0.26358328,-0.01890147,-0.86776809,-0.09423361,0.96671392,-0.18597043,0.18774241,-0.10381270
0.68337149,0.86383621,0.50518600,0.59819385,0.70421660,0.52491134,1.03743098,0.09218582,0.50353284
0.71246943,-0.77616312,-0.68846706,-0.89356194,-0.94993505,-0.80988046,-1.17763199,0.05695829,-0.02316895
0.76810207,0.58617577,-0.47919687,-0.96659234,0.24671584,0.63810579,0.18167690,0.43703248,0.33338225
-0.07746404,-0.62882640,0.47535449,0.25853808,-0.59691095,0.97256371,0.04967792,0.58579222,0.46504491
0.98771446,0.35663243,-0.86175445,-0.74228334,0.83456722,0.94347588,0.56961744,0.64001528,0.14972175
0.12431537,-0.67583517,-0.68617829,0.69392072,0.38420685,-0.70305280,-0.32987907,0.23358574,0.05420421
-0.41779292,0.34927261,0.20682639,-0.65501995,-0.11083215,0.32437202,-0.17084144,0.13948181,0.07552390
-0.79278301,0.09527568,-0.78332568,-0.48535130,0.89584657,-0.94799312,-0.71026539,0.35941366,0.17940013
0.58505103,0.34597988,-0.43229220,0.82858561,0.04076342,-0.93432114,0.13991533,0.79148019,0.24901153
0.20738410,-0.56883835,-0.98682426,0.95180569,-0.60168626,0.35950102,-0.17512791,-0.08332671,0.01560126
-0.26866918,-0.17831129,0.91913988,0.52312813,-0.68094636,0.05126681,0.29772878,0.20953997,0.01302566
-0.76787979,0.10846707,0.27671464,-0.96045557,-0.48284955,-0.27330096,-0.66477326,0.01980009,-0.02480633
-0.16049528,-0.30149870,-0.05110291,0.74538147,-0.48957071,0.63399775,0.05493101,0.13483289,0.12268030
0.86058434,0.20463421,0.16860355,0.62841835,0.88093387,0.80625390,1.19839228,0.29604140,0.46557143
0.25954441,-0.23006487,0.97129624,-0.81028355,-0.00103210,0.62276932,0.35377854,0.24428798,-0.09644350
0.44965543,0.27425782,-0.52712088,-0.27959097,0.90430867,0.13669257,0.00921589,0.15736336,0.03801292
-0.15744275,-0.88891247,0.29182306,0.12095142,-0.54255144,0.17262799,-0.34768214,0.44342054,0.51789100
0.03321548,0.10470538,0.68839509,0.02100928,0.28654026,-0.74380786,0.07403834,0.17713898,0.43558987
0.90480219,-0.73414385,-0.13793791,-0.78027851,-0.08606111,-0.13889490,-0.22855719,0.33517280,0.38437518
-0.69314741,-0.32633624,0.63284754,0.40584901,0.97233373,0.04468263,0.43140177,0.60133272,0.03171104
0.60406645,0.68859939,-0.08983582,0.55403143,-0.70298794,-0.50199228,0.21963251,0.16309954,0.22250507
-0.60460441,-0.74148268,0.86331866,0.37220474,-0.45029661,0.25221957,-0.04674297,0.73987824,0.36024129
0.83278597,-0.44068323,-0.16661787,0.05304060,-0.95950879,-0.44976355,-0.34457964,0.43370432,0.22141641
0.28683708,-0.91221894,-0.06143038,-0.96905981,0.88029479,-0.98033250,-0.65378773,0.13772825,-0.00206706
0.94968195,-0.04027754,0.53792892,0.45331698,-0.71686782,-0.31176885,0.37893962,0.49301530,0.40616117
-0.75615242,-0.44429012,0.93508270,0.18657428,0.72818874,0.50216524,0.27078769,0.43623338,0.22205507
0.88041672,0.82867267,-0.70613403,-0.98378244,-0.67963215,-0.11089266,-0.27596666,0.61762425,0.24367501
0.56124693,0.87592678,0.57997083,0.66055013,-0.41384530,-0.40497328,0.53871410,0.08930412,0.09450905
-0.52214008,0.97019403,-0.99018113,-0.84907237,-0.45063384,-0.26924979,-0.75925837,0.30227848,0.18222897
-0.92431747,-0.60561440,0.20157205,0.02027533,-0.13788199,0.60649092,-0.16289741,0.36603070,0.33612735
0.44840155,-0.80177252,-0.54382342,-0.76896239,-0.16065418,0.23428815,-0.65669340,0.46772479,0.48466805
-0.52815004,-0.25986268,0.24030695,0.76410602,0.58777016,-0.63706633,-0.02302252,0.74313973,0.53239630
-0.26952985,-0.58714610,0.81202005,0.78821396,0.42690287,0.74650407,0.82381913,0.38695128,0.22006964
0.81926003,-0.23588021,-0.65151494,0.30470660,-0.49763782,0.17298721,0.23014982,0.12009221,-0.01194829
-0.13961060,0.57238104,-0.15340962,-0.22862646,0.12456997,0.92297343,0.32988084,0.09619087,0.08160715
0.96513138,-0.66357901,-0.45485513,0.08757086,-0.71623734,0.12281818,-0.25597934,-0.01817889,0.15653701
-0.47058076,0.37998568,-0.69815277,0.82344401,-0.30894374,-0.56076376,-0.20703796,0.10027796,0.06063830
-0.97653428,0.05333826,-0.10331610,0.92158717,-0.91121912,0.08703310,-0.26297790,-0.02082281,0.06358168
0.76755442,0.72488185,-0.32749398,-0.01705257,-0.16790156,-0.58897600,0.09900622,0.37166278,0.26114025
0.40699343,-0.49732555,0.94158649,-0.29812350,-0.78934291,-0.88796753,-0.28136288,0.11946666,-0.10825616
-0.42907258,0.79802989,-0.03222572,0.36221813,0.42453275,0.70354871,0.45480608,-0.04286556,0.22600811
-0.90864615,-0.42186506,0.08075581,-0.10291071,-0.98782490,0.60476472,-0.62404156,0.29965791,0.35581423
0.71327084,0.16121221,-0.40709745,0.56282802,-0.28085405,0.70674278,0.42198213,-0.02021217,0.29001192
-0.43692056,0.04610741,-0.86856073,0.71438814,0.52968435,0.51825040,-0.03012326,0.43447639,0.37394571
0.62982646,0.03498276,-0.40346624,0.10060829,0.90732351,0.73459554,0.77269999,0.43589210,0.30129093
0.14047987,-0.09549265,-0.67458106,-0.65065330,-0.38254167,-0.56911363,-0.87063639,-0.07848780,-0.04675080
0.51629888,-0.86426231,-0.46184756,0.38494160,-0.81994877,-0.34289920,-0.51990419,0.50177900,0.34414373
0.05069648,-0.58579088,0.66866159,-0.13640410,0.76559432,0.13884787,0.35839214,0.16534088,-0.08330994
0.01026070,-0.32698572,0.88233175,0.51696442,0.51420163,0.31563931,0.94343924,-0.10743842,0.10246419
-0.40992431,-0.62590593,0.97868138,0.97333851,0.82998591,0.68464767,0.62249267,0.11132177,0.00249366
0.52661347,-0.52608022,0.91411755,0.75161783,0.93274106,-0.12304140,0.80969285,0.12427919,0.02725850
0.19135494,-0.79959283,-0.69452206,0.79865944,0.31246489,0.68280042,0.02631958,0.94461696,0.40451108
-0.13332430,0.49263718,-0.11139757,0.79629514,-0.06159115,0.49242927,0.53436751,0.09951333,0.19230030
0.37026082,0.70576089,0.90130525,-0.83442565,0.26817915,0.54994349,0.64829154,0.09858264,-0.14058721
-0.72544174,0.11613789,0.28772955,-0.67497610,-0.64411009,-0.33987713,-0.64878889,0.17653372,0.38796232
-0.82758418,-0.39418175,-0.73275222,-0.35155258,-0.25084753,0.40648538,-0.78586653,0.05806151,0.10551956
0.79700862,-0.38087861,-0.80741199,0.56373121,0.70484857,-0.02456348,0.39781342,0.24107034,0.11203933
0.36745814,-0.47409490,0.83722059,-0.33759540,-0.01184002,0.34288269,0.16663032,0.02515294,0.30120910
-0.32272967,0.49318858,0.51588342,0.44928956,-0.55581391,-0.09622665,0.23178300,0.37384300,0.12560231
-0.50212867,0.68364509,0.00291136,-0.87860324,0.24765472,0.87152311,0.13352239,0.50947718,0.50148423
0.64899641,0.32253109,0.65948901,-0.54967816,-0.39804887,-0.15527947,0.12228985,0.56390765,0.53112937
0.70295340,0.14401069,-0.31104613,-0.70533035,-0.46929734,0.01574130,-0.24796709,0.07888603,0.42708383
0.77145148,0.16667316,-0.42870930,0.69994344,0.59674792,0.92369224,0.76343564,0.23021007,0.27832471
0.24628592,-0.69374615,0.03109895,0.69065005,0.14416623,0.38827390,0.33867955,0.10626395,0.10555972
-0.16260367,-0.11720567,0.99173641,-0.45962716,0.92377090,0.02738926,0.49143679,0.29283467,0.39593373
-0.91588244,0.13866909,0.28667288,0.50678427,0.52645051,0.59851228,0.43425496,0.00115904,-0.01616822
0.62813311,0.08521940,-0.08916329,0.29469732,-0.46071174,-0.80665777,0.01397383,0.40241512,0.30238838
-0.56323038,-0.08042659,-0.06319183,-0.33009561,-0.89181647,-0.13642931,-0.71547298,0.10071759,0.07957410
-0.36800499,0.76789734,-0.22845696,0.46507805,0.94499002,-0.92099022,0.38247166,0.01779756,0.06043399
0.68144287,0.26143909,0.04135379,-0.60230126,-0.86368672,-0.12795487,-0.16649232,0.46161410,0.14478839
0.61227360,-0.08626447,0.97174569,0.28288089,-0.94197776,0.68944262,0.55835593,0.27283142,0.35141868
-0.09755499,-0.42916276,0.14701442,-0.40085310,-0.46468866,-0.03441962,-0.34223883,-0.02687283,0.15039707
0.04129520,0.32773465,-0.36141001,0.48032695,0.25545803,-0.87191639,-0.01641799,0.22717047,0.23887022
0.60573653,0.73617499,-0.79462970,0.79360070,-0.71296028,0.27931297,0.38339262,0.32167429,0.36530206
0.38839266,-0.21304457,-0.13154955,-0.88572105,0.89400307,-0.77181880,-0.08479149,0.54146495,0.45537778
0.62817370,0.12480575,0.62091451,0.14096361,0.03651496,-0.27396679,0.53022323,-0.05432204,0.04222580
-0.22236077,0.82536875,-0.44228064,0.69517614,0.30837235,-0.06493975,0.34070049,0.04266554,0.17534407
0.89722938,-0.73553422,0.37495826,-0.97962061,0.86823154,0.46262474,0.20580438,0.47318533,0.18750668
0.62662321,0.30765238,0.97981939,0.79768700,0.14933985,-0.09477341,1.12947686,-0.05727542,0.00324687
0.50113112,-0.12356820,-0.48286463,-0.05491139,-0.81920442,-0.63395034,-0.45832729,0.30640899,0.38768755
